167,4903437347969292688498360320.000000
168,2457173512846200965896863744.000000
169,-2294386466349963826197168128.000000
17,-9216929449201785906657230848.000000
170,4903437347969292688498360320.000000
171,2457173512846200965896863744.000000
172,2457173512846200965896863744.000000
173,2457173512846200965896863744.000000
174,7999607891517772755443384320.000000
175,-2294386466349963826197168128.000000
176,2375562867252597526632595456.000000
177,-2294386466349963826197168128.000000
178,2375562867252597526632595456.000000
179,2375562867252597526632595456.000000
18,6967685025154757324045287424.000000
180,-1687171362276786494322507776.000000
181,-1687171362276786494322507776.000000
182,-1687171362276786494322507776.000000
183,6537772844944086986020356096.000000
184,2247318920810590843128774656.000000
185,-2294386466349963826197168128.000000
186,2375562867252597526632595456.000000
187,2375562867252597526632595456.000000
188,-2696142506849859945487138816.000000
189,-9635949500723563349015527424.000000
19,7016699801495710513712070656.000000
190,1587180382539453590142976000.000000
191,5968995069433985804892372992.000000
192,-9635949500723563349015527424.000000
193,2649074961310487237296652288.000000
194,-9635949500723563349015527424.000000
195,6052241175117050949239046144.000000
196,2520831014868480278914924544.000000
197,-9635949500723563349015527424.000000
198,7172572627985677595864727552.000000
199,1609857902179829597901684736.000000
2,-9136289249111937431289987072.000000
20,-9344580430203814803784335360.000000
200,1609857902179829597901684736.000000
201,6649926787999858622031986688.000000
202,1609857902179829597901684736.000000
203,-1656925447719202306092171264.000000
204,5667975519446700623721922560.000000
205,-1528681501277195897466257408.000000
206,1672195388493050400875741184.000000
207,1534300790957397610185359360.000000
208,4993604210910926787703734272.000000
209,1609857902179829597901684736.000000
21,-9344580430203814803784335360.000000
210,1609857902179829597901684736.000000
211,-9522088774950742348422709248.000000
212,1418291385812207484553658368.000000
213,-1558927415834779535940780032.000000
214,-1558927415834779535940780032.000000
215,-1687171362276786494322507776.000000
216,-1687171362276786494322507776.000000
217,1423740896521421797271273472.000000
218,9280036495535329945499729920.000000
219,2534646223064171938555363328.000000
22,-9216929449201785906657230848.000000
220,1423740896521421797271273472.000000
221,1295496950079415388645359616.000000
222,5931752227711370913074118656.000000
223,2534646223064171938555363328.000000
224,5931752227711370913074118656.000000
225,-8357692406975116103332659200.000000
226,-8548573620963152873236987904.000000
227,-8548573620963152873236987904.000000
228,-8548573620963152873236987904.000000
229,-8548573620963152873236987904.000000
23,-9216929449201785906657230848.000000
230,-1442973837362998857680551936.000000
231,-8357692406975116103332659200.000000
232,5838087237959834488765677568.000000
233,-8374806989654477591736745984.000000
234,5931752227711370913074118656.000000
235,6166101900889871949831864320.000000
236,-1571217783805005266306465792.000000
237,-1603334901467228757192343552.000000
238,-8548573620963152873236987904.000000
239,2534646223064171938555363328.000000
24,2178984613855311249327259648.000000
240,1775920291386800568616878080.000000
241,1775920291386800568616878080.000000
242,7702569349068557844853293056.000000
243,2534646223064171938555363328.000000
244,199860554356734244339843072.000000
245,1605621804222682676305330176.000000
246,1404047827439968819332775936.000000
247,-8565318025525663652380672000.000000
248,-1620597778006418769752096768.000000
249,-9522088774950741248911081472.000000
25,-8659474292149396254809391104.000000
250,-9522088774950742348422709248.000000
251,-9522088774950742348422709248.000000
252,1733865750664688810053337088.000000
253,1588480660344195553744125952.000000
254,1697494367002309417569878016.000000
255,1733865750664688810053337088.000000
256,1716724606786202237247946752.000000
257,1610298791455186930884411392.000000
258,1438280026563655870535696384.000000
259,5585477796894588491431673856.000000
26,-8615114984520010255210381312.000000
260,-1590697493181649927545028608.000000
261,5955509296025215317814804480.000000
262,-8535988761330456886127886336.000000
263,9280036495535328845988102144.000000
264,1138188173918265874885640192.000000
265,2315425890283547343724740608.000000
266,5044487551261593470041587712.000000
267,2672193370226220578038087680.000000
268,2347543007945770834610618368.000000
269,2672193370226220578038087680.000000
27,6344838794820447151197257728.000000
270,5044487551261592370529959936.000000
271,2315425890283547343724740608.000000
272,9261041622996859458424930304.000000
273,7730906707223443076773052416.000000
274,9385187880354363130188398592.000000
275,9257536899352334233061294080.000000
276,5044487551261592370529959936.000000
277,5044487551261592370529959936.000000
278,1896399325553877428161478656.000000
279,2672193370226220578038087680.000000
28,1699792976676339931437596672.000000
280,2618823440960390941703667712.000000
281,2290083303646699803513978880.000000
282,5069701613117478147261988864.000000
283,5069701613117478147261988864.000000
284,5069701613117478147261988864.000000
285,9385187880354363130188398592.000000
286,-9605854033556472769569357824.000000
287,9385187880354363130188398592.000000
288,9385187880354363130188398592.000000
289,9385187880354363130188398592.000000
29,1251096170067284363218780160.000000
290,-9223625134574889268699725824.000000
291,-9605854033556472769569357824.000000
292,2618823440960390941703667712.000000
293,2234694220814734283566481408.000000
294,-2121400702249877367123083264.000000
295,-9223625134574889268699725824.000000
296,-2281761766354107266634874880.000000
297,-2531699552062285656235180032.000000
298,-2531699552062285656235180032.000000
299,6526720860338317843652149248.000000
3,-9311160428009589005218742272.000000
30,-6265822230954291248739909632.000000
300,2106450274372727600062660608.000000
301,2234694220814734283566481408.000000
302,2234694220814734283566481408.000000
303,-1590697493181649927545028608.000000
304,5585477796894588491431673856.000000
305,1543629947642276944476635136.000000
306,-8535988761330454687104630784.000000
307,7184102108171751312412639232.000000
308,-2096759995650822094488338432.000000
309,2672193370226220578038087680.000000
31,-8615114984520010255210381312.000000
310,2672193370226220578038087680.000000
311,6503618854710592028570288128.000000
312,6211209204430495097846497280.000000
313,6211209204430495097846497280.000000
314,2672193370226220578038087680.000000
315,6211209204430495097846497280.000000
316,1142892009481845642973151232.000000
317,6211209204430495097846497280.000000
318,1142892009481845642973151232.000000
319,6005055151079573253603196928.000000
32,1655213551503504808504983552.000000
320,1142892009481845642973151232.000000
321,6211209204430495097846497280.000000
322,6211209204430495097846497280.000000
323,6211209204430495097846497280.000000
324,-1103658364661452584913993728.000000
325,1058261178452721878018555904.000000
326,6005055151079572154091569152.000000
327,1308388553336613162918608896.000000
328,1184834765564086285349421056.000000
329,7688913884400438458244399104.000000
33,-8659474292149397354321018880.000000
330,2322665085417076078447427584.000000
331,1184834765564086285349421056.000000
332,1184834765564086285349421056.000000
333,1056590819122079601845600256.000000
334,1184834765564086285349421056.000000
335,2322665085417076078447427584.000000
336,2322665085417076078447427584.000000
337,-1120799508539939707475197952.000000
338,7734124713272121212232794112.000000
339,1184834765564086285349421056.000000
34,2548134000213593632849002496.000000
340,7076494165789983897685065728.000000
341,4769923540843740883528450048.000000
342,5059218373630137573767643136.000000
343,4769923540843740883528450048.000000
344,-8535988761330454687104630784.000000
345,598694559160077854416306176.000000
346,5441766515960362913289469952.000000
347,-2224353039304339470615052288.000000
348,-2096759995650822094488338432.000000
349,-9519521093842746132878327808.000000
35,2548134000213593632849002496.000000
350,-9519521093842746132878327808.000000
351,4769923540843740883528450048.000000
352,2591353949593269106827591680.000000
353,-9359969919179123335465271296.000000
354,2255625986969369358091943936.000000
355,5099670985248856652134744064.000000
356,6626068007405012831109644288.000000
357,2463110003151262423323770880.000000
358,5331166823421568919225237504.000000
359,2255625986969369358091943936.000000
36,-2595201545752965791283675136.000000
360,5976419589424357226359816192.000000
361,1191266131832387408087744512.000000
362,-8153473870598506992633905152.000000
363,5976419589424357226359816192.000000
364,7375165630578485607719239680.000000
365,1223383249494610624095715328.000000
366,6687450065434680311324606464.000000
367,6206828245204838396735782912.000000
368,6462084348920911998727749632.000000
369,1964463155248239544130076672.000000
37,-9535507288777504547175137280.000000
370,-8922775869892953416528822272.000000
371,1932346037586016328122105856.000000
372,-8922775869892953416528822272.000000
373,-8922775869892953416528822272.000000
374,-8922775869892953416528822272.000000
375,1932346037586016053244198912.000000
376,7215946661723768593858953216.000000
377,-8922775869892953416528822272.000000
378,5099670985248856652134744064.000000
379,5099670985248856652134744064.000000
38,4933367663374703735586422784.000000
380,5099670985248856652134744064.000000
381,4972020004246827755007639552.000000
382,4972020004246827755007639552.000000
383,5976419589424357226359816192.000000
384,1932346037586016053244198912.000000
385,1993864273418178222574534656.000000
386,-2040931818957550930765021184.000000
387,5230417209346143120430989312.000000
388,5102766228344113123792257024.000000
389,-2040931818957550930765021184.000000
39,1014128803905638379940741120.000000
390,-2224353039304339470615052288.000000
391,726938505602084263042220032.000000
392,2209402611427189428676722688.000000
393,2064017521106695622611697664.000000
394,2177285493764966212668751872.000000
395,-9448304587218400499638206464.000000
396,5359558605661900179584843776.000000
397,2416339420303747629707165696.000000
398,2443324159167822917309300736.000000
399,2192261467548702580993425408.000000
4,-9055904324293515403226775552.000000
40,2229145928420419588008706048.000000
400,2049041547322959529164931072.000000
401,-9733505014558501666696462336.000000
402,1865620326976171539070713856.000000
403,1993864273418178222574534656.000000
404,6576556150844093859958358016.000000
405,1993864273418178222574534656.000000
406,1993864273418178222574534656.000000
407,1943008851150625991857012736.000000
408,5129599230569239903142412288.000000
409,-9448304587218400499638206464.000000
41,-8659474292149397354321018880.000000
410,7044419620089449158769901568.000000
411,2083484980644875824502145024.000000
412,-2347171784481452848549199872.000000
413,1180144606894606479414788096.000000
414,-1355456098875986420864909312.000000
415,4740339639539588296393883648.000000
416,2056500241780800536900009984.000000
417,-1763553835999234635532861440.000000
418,-9041754448733953279272157184.000000
419,2098044592564765630230691840.000000
42,2548134000213593632849002496.000000
420,1969800646122759221604777984.000000
421,2098044592564765630230691840.000000
422,-9041754448733953279272157184.000000
423,5172646304606678083793059840.000000
424,-2098961573174658969007816704.000000
425,9020252616845856740525211648.000000
426,5343967456449350605299777536.000000
427,-1227212152433979462483181568.000000
428,1308388553336613162918608896.000000
429,7262537340597297015521542144.000000
43,-9535507288777504547175137280.000000
430,5343967456449350605299777536.000000
431,-1831109823637916677193072640.000000
432,-1831109823637916677193072640.000000
433,9015707667238399841105084416.000000
434,9015707667238399841105084416.000000
435,5517563062379655035076214784.000000
436,-1831109823637916677193072640.000000
437,-1831109823637916677193072640.000000
438,-1831109823637916677193072640.000000
439,2318810462874965298858950656.000000
44,2419890053771586674467274752.000000
440,2318810462874965298858950656.000000
441,7726803391237160677085806592.000000
442,6424257116279508996502585344.000000
443,-9307325613211088091957166080.000000
444,-9307325613211089191468793856.000000
445,6472585084061463065325993984.000000
446,2028060671165345952962707456.000000
447,2318810462874965298858950656.000000
448,2318810462874965298858950656.000000
449,1716486290459861927342374912.000000
45,-2595201545752965791283675136.000000
450,1844730236901868335968288768.000000
451,4993604210910926787703734272.000000
452,1716486290459861927342374912.000000
453,310725040593913632815841280.000000
454,1844730236901868335968288768.000000
455,1844730236901868335968288768.000000
456,1844730236901868335968288768.000000
457,1844730236901868335968288768.000000
458,-1227212152433979462483181568.000000
459,-7622475296004586178351202304.000000
46,-9080892883088940025807634432.000000
460,-7994829557373298514455429120.000000
461,-2096759995650822094488338432.000000
47,2229145928420419313130799104.000000
48,-8419943764053705798453297152.000000
49,-7902603954238644047591768064.000000
5,2066138956275999630302380032.000000
50,2100901981978412629626978304.000000
51,-2276213473959792296199192576.000000
52,-9559941373013798746679410688.000000
53,-9559941373013797647167782912.000000
54,-9559941373013798746679410688.000000
55,695140732112464747417305088.000000
56,-5798074020987366768239443968.000000
57,2229145928420419313130799104.000000
58,-9559941373013798746679410688.000000
59,-9559941373013797647167782912.000000
6,2322665085417076078447427584.000000
60,1510792957476503166040145920.000000
61,2572687536247536813193822208.000000
62,2496795883124605425956159488.000000
63,-2518295716399947039794790400.000000
64,-2518295716399947039794790400.000000
65,6489853900159623536524132352.000000
66,-2619755081786910071140122624.000000
67,-2619755081786910071140122624.000000
68,2471228170860574056726396928.000000
69,-2535436860278434162355994624.000000
7,6809122748264242775876173824.000000
70,2471228170860574056726396928.000000
71,-9168189442773531331575939072.000000
72,2471228170860574056726396928.000000
73,-2518295716399947039794790400.000000
74,2454087026982087483921006592.000000
75,2471228170860574056726396928.000000
76,2415019711796705475946348544.000000
77,-9449054444520678959110684672.000000
78,-9449054444520678959110684672.000000
79,2415019711796705475946348544.000000
8,7688913884400438458244399104.000000
80,7802384249881957135451947008.000000
81,-9605854033556472769569357824.000000
82,-9573953839894878869283405824.000000
83,-9605854033556472769569357824.000000
84,2490579494518383983321939968.000000
85,-9168189442773529132552683520.000000
86,2415019711796705475946348544.000000
87,-9449054444520678959110684672.000000
88,-9449054444520678959110684672.000000
89,2415019711796705475946348544.000000
9,-2225003942092828777992159232.000000
90,2415019711796705475946348544.000000
91,2415019711796705475946348544.000000
92,-7217374580448144230761627648.000000
93,-7153323073330827027757924352.000000
94,-7570268887119253714635849728.000000
95,-7570268887119253714635849728.000000
96,-7538368693457659814349897728.000000
97,-7570268887119253714635849728.000000
98,760668738671156124945743872.000000
99,621614668505107480126160896.000000
